,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
75,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,8,partial correlation,no,112,[ 0.4248366],roc_auc,6.0
76,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,8,partial correlation,no,112,[ 0.59694989],roc_auc,6.0
77,dictlearn,ridge,yes,no,yes,no,adnidod,60,8,partial correlation,no,112,[ 0.59694989],roc_auc,6.0
78,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,8,tangent,no,112,[ 0.49891068],roc_auc,6.0
79,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,8,tangent,no,112,[ 0.61655773],roc_auc,6.0
80,dictlearn,ridge,yes,no,yes,no,adnidod,60,8,tangent,no,112,[ 0.61873638],roc_auc,6.0
81,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,9,correlation,no,110,[ 0.62593985],roc_auc,6.0
82,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,9,correlation,no,110,[ 0.62406015],roc_auc,6.0
83,dictlearn,ridge,yes,no,yes,no,adnidod,60,9,correlation,no,110,[ 0.62218045],roc_auc,6.0
84,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,9,partial correlation,no,110,[ 0.72932331],roc_auc,6.0
85,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,9,partial correlation,no,110,[ 0.58834586],roc_auc,6.0
86,dictlearn,ridge,yes,no,yes,no,adnidod,60,9,partial correlation,no,110,[ 0.58646617],roc_auc,6.0
87,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,9,tangent,no,110,[ 0.68796992],roc_auc,6.0
88,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,9,tangent,no,110,[ 0.65037594],roc_auc,6.0
89,dictlearn,ridge,yes,no,yes,no,adnidod,60,9,tangent,no,110,[ 0.64473684],roc_auc,6.0
90,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,10,correlation,no,114,[ 0.51702786],roc_auc,6.0
91,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,10,correlation,no,114,[ 0.56656347],roc_auc,6.0
92,dictlearn,ridge,yes,no,yes,no,adnidod,60,10,correlation,no,114,[ 0.57275542],roc_auc,6.0
93,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,10,partial correlation,no,114,[ 0.61919505],roc_auc,6.0
94,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,10,partial correlation,no,114,[ 0.69040248],roc_auc,6.0
95,dictlearn,ridge,yes,no,yes,no,adnidod,60,10,partial correlation,no,114,[ 0.68421053],roc_auc,6.0
96,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,10,tangent,no,114,[ 0.60990712],roc_auc,6.0
97,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,10,tangent,no,114,[ 0.71826625],roc_auc,6.0
98,dictlearn,ridge,yes,no,yes,no,adnidod,60,10,tangent,no,114,[ 0.72136223],roc_auc,6.0
99,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,11,correlation,no,106,[ 0.47835498],roc_auc,6.0
100,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,11,correlation,no,106,[ 0.61904762],roc_auc,6.0
101,dictlearn,ridge,yes,no,yes,no,adnidod,60,11,correlation,no,106,[ 0.57575758],roc_auc,6.0
102,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,11,partial correlation,no,106,[ 0.58008658],roc_auc,6.0
103,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,11,partial correlation,no,106,[ 0.7034632],roc_auc,6.0
104,dictlearn,ridge,yes,no,yes,no,adnidod,60,11,partial correlation,no,106,[ 0.7034632],roc_auc,6.0
105,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,11,tangent,no,106,[ 0.66017316],roc_auc,6.0
106,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,11,tangent,no,106,[ 0.68398268],roc_auc,6.0
107,dictlearn,ridge,yes,no,yes,no,adnidod,60,11,tangent,no,106,[ 0.68398268],roc_auc,6.0
108,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,12,correlation,no,109,[ 0.3975],roc_auc,6.0
109,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,12,correlation,no,109,[ 0.345],roc_auc,6.0
110,dictlearn,ridge,yes,no,yes,no,adnidod,60,12,correlation,no,109,[ 0.3425],roc_auc,6.0
111,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,12,partial correlation,no,109,[ 0.6175],roc_auc,6.0
112,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,12,partial correlation,no,109,[ 0.7025],roc_auc,6.0
113,dictlearn,ridge,yes,no,yes,no,adnidod,60,12,partial correlation,no,109,[ 0.7025],roc_auc,6.0
114,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,12,tangent,no,109,[ 0.4475],roc_auc,6.0
115,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,12,tangent,no,109,[ 0.6125],roc_auc,6.0
116,dictlearn,ridge,yes,no,yes,no,adnidod,60,12,tangent,no,109,[ 0.6175],roc_auc,6.0
117,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,13,correlation,no,105,[ 0.63768116],roc_auc,6.0
118,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,13,correlation,no,105,[ 0.69082126],roc_auc,6.0
119,dictlearn,ridge,yes,no,yes,no,adnidod,60,13,correlation,no,105,[ 0.69082126],roc_auc,6.0
120,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,13,partial correlation,no,105,[ 0.59178744],roc_auc,6.0
121,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,13,partial correlation,no,105,[ 0.78019324],roc_auc,6.0
122,dictlearn,ridge,yes,no,yes,no,adnidod,60,13,partial correlation,no,105,[ 0.78502415],roc_auc,6.0
123,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,13,tangent,no,105,[ 0.57971014],roc_auc,6.0
124,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,13,tangent,no,105,[ 0.73188406],roc_auc,6.0
125,dictlearn,ridge,yes,no,yes,no,adnidod,60,13,tangent,no,105,[ 0.73429952],roc_auc,6.0
126,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,14,correlation,no,112,[ 0.50127877],roc_auc,6.0
