,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
156,ica,svc_l1,yes,no,yes,no,adnidod,60,17,partial correlation,no,119,[ 0.53473684],roc_auc,6.0
157,ica,svc_l2,yes,no,yes,no,adnidod,60,17,partial correlation,no,119,[ 0.71368421],roc_auc,6.0
158,ica,ridge,yes,no,yes,no,adnidod,60,17,partial correlation,no,119,[ 0.71368421],roc_auc,6.0
159,ica,svc_l1,yes,no,yes,no,adnidod,60,17,tangent,no,119,[ 0.50526316],roc_auc,6.0
160,ica,svc_l2,yes,no,yes,no,adnidod,60,17,tangent,no,119,[ 0.68631579],roc_auc,6.0
161,ica,ridge,yes,no,yes,no,adnidod,60,17,tangent,no,119,[ 0.68],roc_auc,6.0
162,ica,svc_l1,yes,no,yes,no,adnidod,60,18,correlation,no,115,[ 0.60079051],roc_auc,6.0
163,ica,svc_l2,yes,no,yes,no,adnidod,60,18,correlation,no,115,[ 0.6027668],roc_auc,6.0
164,ica,ridge,yes,no,yes,no,adnidod,60,18,correlation,no,115,[ 0.59881423],roc_auc,6.0
165,ica,svc_l1,yes,no,yes,no,adnidod,60,18,partial correlation,no,115,[ 0.64624506],roc_auc,6.0
166,ica,svc_l2,yes,no,yes,no,adnidod,60,18,partial correlation,no,115,[ 0.66798419],roc_auc,6.0
167,ica,ridge,yes,no,yes,no,adnidod,60,18,partial correlation,no,115,[ 0.66600791],roc_auc,6.0
168,ica,svc_l1,yes,no,yes,no,adnidod,60,18,tangent,no,115,[ 0.61264822],roc_auc,6.0
169,ica,svc_l2,yes,no,yes,no,adnidod,60,18,tangent,no,115,[ 0.64229249],roc_auc,6.0
170,ica,ridge,yes,no,yes,no,adnidod,60,18,tangent,no,115,[ 0.63241107],roc_auc,6.0
171,ica,svc_l1,yes,no,yes,no,adnidod,60,19,correlation,no,109,[ 0.70947368],roc_auc,6.0
172,ica,svc_l2,yes,no,yes,no,adnidod,60,19,correlation,no,109,[ 0.68842105],roc_auc,6.0
173,ica,ridge,yes,no,yes,no,adnidod,60,19,correlation,no,109,[ 0.70105263],roc_auc,6.0
174,ica,svc_l1,yes,no,yes,no,adnidod,60,19,partial correlation,no,109,[ 0.68],roc_auc,6.0
175,ica,svc_l2,yes,no,yes,no,adnidod,60,19,partial correlation,no,109,[ 0.71578947],roc_auc,6.0
176,ica,ridge,yes,no,yes,no,adnidod,60,19,partial correlation,no,109,[ 0.72],roc_auc,6.0
177,ica,svc_l1,yes,no,yes,no,adnidod,60,19,tangent,no,109,[ 0.68631579],roc_auc,6.0
178,ica,svc_l2,yes,no,yes,no,adnidod,60,19,tangent,no,109,[ 0.66315789],roc_auc,6.0
179,ica,ridge,yes,no,yes,no,adnidod,60,19,tangent,no,109,[ 0.65894737],roc_auc,6.0
180,ica,svc_l1,yes,no,yes,no,adnidod,60,20,correlation,no,112,[ 0.6673913],roc_auc,6.0
