,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
174,kmeans,svc_l1,yes,no,yes,no,adnidod,80,19,partial correlation,no,120,[ 0.54947368],roc_auc,6.0
175,kmeans,svc_l2,yes,no,yes,no,adnidod,80,19,partial correlation,no,120,[ 0.66736842],roc_auc,6.0
176,kmeans,ridge,yes,no,yes,no,adnidod,80,19,partial correlation,no,120,[ 0.66947368],roc_auc,6.0
177,kmeans,svc_l1,yes,no,yes,no,adnidod,80,19,tangent,no,120,[ 0.66105263],roc_auc,6.0
178,kmeans,svc_l2,yes,no,yes,no,adnidod,80,19,tangent,no,120,[ 0.65052632],roc_auc,6.0
179,kmeans,ridge,yes,no,yes,no,adnidod,80,19,tangent,no,120,[ 0.65894737],roc_auc,6.0
180,kmeans,svc_l1,yes,no,yes,no,adnidod,80,20,correlation,no,120,[ 0.60869565],roc_auc,6.0
181,kmeans,svc_l2,yes,no,yes,no,adnidod,80,20,correlation,no,120,[ 0.46086957],roc_auc,6.0
182,kmeans,ridge,yes,no,yes,no,adnidod,80,20,correlation,no,120,[ 0.46956522],roc_auc,6.0
183,kmeans,svc_l1,yes,no,yes,no,adnidod,80,20,partial correlation,no,120,[ 0.64782609],roc_auc,6.0
184,kmeans,svc_l2,yes,no,yes,no,adnidod,80,20,partial correlation,no,120,[ 0.54565217],roc_auc,6.0
185,kmeans,ridge,yes,no,yes,no,adnidod,80,20,partial correlation,no,120,[ 0.54347826],roc_auc,6.0
186,kmeans,svc_l1,yes,no,yes,no,adnidod,80,20,tangent,no,120,[ 0.56304348],roc_auc,6.0
187,kmeans,svc_l2,yes,no,yes,no,adnidod,80,20,tangent,no,120,[ 0.63695652],roc_auc,6.0
188,kmeans,ridge,yes,no,yes,no,adnidod,80,20,tangent,no,120,[ 0.63913043],roc_auc,6.0
189,kmeans,svc_l1,yes,no,yes,no,adnidod,80,21,correlation,no,120,[ 0.53647059],roc_auc,6.0
190,kmeans,svc_l2,yes,no,yes,no,adnidod,80,21,correlation,no,120,[ 0.60470588],roc_auc,6.0
191,kmeans,ridge,yes,no,yes,no,adnidod,80,21,correlation,no,120,[ 0.59529412],roc_auc,6.0
192,kmeans,svc_l1,yes,no,yes,no,adnidod,80,21,partial correlation,no,120,[ 0.70352941],roc_auc,6.0
193,kmeans,svc_l2,yes,no,yes,no,adnidod,80,21,partial correlation,no,120,[ 0.73647059],roc_auc,6.0
194,kmeans,ridge,yes,no,yes,no,adnidod,80,21,partial correlation,no,120,[ 0.73647059],roc_auc,6.0
195,kmeans,svc_l1,yes,no,yes,no,adnidod,80,21,tangent,no,120,[ 0.59529412],roc_auc,6.0
196,kmeans,svc_l2,yes,no,yes,no,adnidod,80,21,tangent,no,120,[ 0.70352941],roc_auc,6.0
197,kmeans,ridge,yes,no,yes,no,adnidod,80,21,tangent,no,120,[ 0.70588235],roc_auc,6.0
198,kmeans,svc_l1,yes,no,yes,no,adnidod,80,22,correlation,no,120,[ 0.53676471],roc_auc,6.0
199,kmeans,svc_l2,yes,no,yes,no,adnidod,80,22,correlation,no,120,[ 0.58578431],roc_auc,6.0
200,kmeans,ridge,yes,no,yes,no,adnidod,80,22,correlation,no,120,[ 0.57598039],roc_auc,6.0
201,kmeans,svc_l1,yes,no,yes,no,adnidod,80,22,partial correlation,no,120,[ 0.67156863],roc_auc,6.0
202,kmeans,svc_l2,yes,no,yes,no,adnidod,80,22,partial correlation,no,120,[ 0.69852941],roc_auc,6.0
203,kmeans,ridge,yes,no,yes,no,adnidod,80,22,partial correlation,no,120,[ 0.69852941],roc_auc,6.0
204,kmeans,svc_l1,yes,no,yes,no,adnidod,80,22,tangent,no,120,[ 0.7622549],roc_auc,6.0
205,kmeans,svc_l2,yes,no,yes,no,adnidod,80,22,tangent,no,120,[ 0.68382353],roc_auc,6.0
206,kmeans,ridge,yes,no,yes,no,adnidod,80,22,tangent,no,120,[ 0.68137255],roc_auc,6.0
207,kmeans,svc_l1,yes,no,yes,no,adnidod,80,23,correlation,no,120,[ 0.58222222],roc_auc,6.0
208,kmeans,svc_l2,yes,no,yes,no,adnidod,80,23,correlation,no,120,[ 0.6],roc_auc,6.0
209,kmeans,ridge,yes,no,yes,no,adnidod,80,23,correlation,no,120,[ 0.54444444],roc_auc,6.0
210,kmeans,svc_l1,yes,no,yes,no,adnidod,80,23,partial correlation,no,120,[ 0.72222222],roc_auc,6.0
211,kmeans,svc_l2,yes,no,yes,no,adnidod,80,23,partial correlation,no,120,[ 0.64888889],roc_auc,6.0
212,kmeans,ridge,yes,no,yes,no,adnidod,80,23,partial correlation,no,120,[ 0.65555556],roc_auc,6.0
213,kmeans,svc_l1,yes,no,yes,no,adnidod,80,23,tangent,no,120,[ 0.51777778],roc_auc,6.0
214,kmeans,svc_l2,yes,no,yes,no,adnidod,80,23,tangent,no,120,[ 0.56888889],roc_auc,6.0
215,kmeans,ridge,yes,no,yes,no,adnidod,80,23,tangent,no,120,[ 0.55777778],roc_auc,6.0
216,kmeans,svc_l1,yes,no,yes,no,adnidod,80,24,correlation,no,120,[ 0.73958333],roc_auc,6.0
217,kmeans,svc_l2,yes,no,yes,no,adnidod,80,24,correlation,no,120,[ 0.61979167],roc_auc,6.0
218,kmeans,ridge,yes,no,yes,no,adnidod,80,24,correlation,no,120,[ 0.64583333],roc_auc,6.0
219,kmeans,svc_l1,yes,no,yes,no,adnidod,80,24,partial correlation,no,120,[ 0.4921875],roc_auc,6.0
220,kmeans,svc_l2,yes,no,yes,no,adnidod,80,24,partial correlation,no,120,[ 0.59375],roc_auc,6.0
221,kmeans,ridge,yes,no,yes,no,adnidod,80,24,partial correlation,no,120,[ 0.59375],roc_auc,6.0
222,kmeans,svc_l1,yes,no,yes,no,adnidod,80,24,tangent,no,120,[ 0.56770833],roc_auc,6.0
223,kmeans,svc_l2,yes,no,yes,no,adnidod,80,24,tangent,no,120,[ 0.63020833],roc_auc,6.0
224,kmeans,ridge,yes,no,yes,no,adnidod,80,24,tangent,no,120,[ 0.63020833],roc_auc,6.0
225,kmeans,svc_l1,yes,no,yes,no,adnidod,80,25,correlation,no,120,[ 0.69444444],roc_auc,6.0
226,kmeans,svc_l2,yes,no,yes,no,adnidod,80,25,correlation,no,120,[ 0.61111111],roc_auc,6.0
227,kmeans,ridge,yes,no,yes,no,adnidod,80,25,correlation,no,120,[ 0.6087963],roc_auc,6.0
228,kmeans,svc_l1,yes,no,yes,no,adnidod,80,25,partial correlation,no,120,[ 0.53472222],roc_auc,6.0
229,kmeans,svc_l2,yes,no,yes,no,adnidod,80,25,partial correlation,no,120,[ 0.63194444],roc_auc,6.0
230,kmeans,ridge,yes,no,yes,no,adnidod,80,25,partial correlation,no,120,[ 0.63194444],roc_auc,6.0
231,kmeans,svc_l1,yes,no,yes,no,adnidod,80,25,tangent,no,120,[ 0.5462963],roc_auc,6.0
232,kmeans,svc_l2,yes,no,yes,no,adnidod,80,25,tangent,no,120,[ 0.61111111],roc_auc,6.0
